액터번호,이미지캡션(국문),이미지캡션(영문)
0995,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a sweatshirts, and a pair of hiking-pants on left back view."
0995,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a sweatshirts, and a pair of hiking-pants on right front view."
0995,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on front view."
0995,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on left front view."
0995,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on right back view."
0995,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on back view."
0995,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on left back view."
0995,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on right front view."
0995,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on front view."
0995,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on left front view."
0995,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on right back view."
0995,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on back view."
0995,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on left back view."
0995,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on right front view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 바로 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a sweatshirts, and a pair of hiking-pants on front view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 바로 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a sweatshirts, and a pair of hiking-pants on left front view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 바로 선 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a sweatshirts, and a pair of hiking-pants on right back view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 바로 선 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a sweatshirts, and a pair of hiking-pants on back view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 바로 선 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a sweatshirts, and a pair of hiking-pants on left back view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 바로 선 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a sweatshirts, and a pair of hiking-pants on right front view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a sweatshirts, and a pair of hiking-pants on front view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a sweatshirts, and a pair of hiking-pants on left front view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a sweatshirts, and a pair of hiking-pants on right back view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a sweatshirts, and a pair of hiking-pants on back view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a sweatshirts, and a pair of hiking-pants on left back view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a sweatshirts, and a pair of hiking-pants on right front view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on front view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on left front view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on right back view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on back view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on left back view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on right front view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on front view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on left front view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on right back view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on back view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on left back view."
0997,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on right front view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 바로 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a sweatshirts, and a pair of hiking-pants on front view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 바로 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a sweatshirts, and a pair of hiking-pants on left front view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 바로 선 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a sweatshirts, and a pair of hiking-pants on right back view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 바로 선 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a sweatshirts, and a pair of hiking-pants on back view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 바로 선 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a sweatshirts, and a pair of hiking-pants on left back view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 바로 선 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a sweatshirts, and a pair of hiking-pants on right front view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a sweatshirts, and a pair of hiking-pants on front view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a sweatshirts, and a pair of hiking-pants on left front view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a sweatshirts, and a pair of hiking-pants on right back view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a sweatshirts, and a pair of hiking-pants on back view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a sweatshirts, and a pair of hiking-pants on left back view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a sweatshirts, and a pair of hiking-pants on right front view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on front view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on left front view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on right back view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on back view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on left back view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a sweatshirts, and a pair of hiking-pants on right front view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on front view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on left front view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on right back view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on back view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on left back view."
0998,흰색 배경에서 40대 남자가 맨투맨과 운동복바지/산악바지를 입고 팔 굽힌 선 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a sweatshirts, and a pair of hiking-pants on right front view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 바로 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a knit, and a pair of jeans on front view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 바로 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a knit, and a pair of jeans on left front view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 바로 선 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a knit, and a pair of jeans on right back view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 바로 선 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a knit, and a pair of jeans on back view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 바로 선 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a knit, and a pair of jeans on left back view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 바로 선 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a knit, and a pair of jeans on right front view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of jeans on front view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of jeans on left front view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of jeans on right back view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of jeans on back view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of jeans on left back view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of jeans on right front view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 주먹 맞댄 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of jeans on front view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of jeans on left front view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of jeans on right back view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 주먹 맞댄 선 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of jeans on back view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of jeans on left back view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of jeans on right front view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 팔 굽힌 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a knit, and a pair of jeans on front view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a knit, and a pair of jeans on left front view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 팔 굽힌 선 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a knit, and a pair of jeans on right back view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 팔 굽힌 선 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a knit, and a pair of jeans on back view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a knit, and a pair of jeans on left back view."
1004,흰색 배경에서 40대 남자가 니트와 청바지를 입고 팔 굽힌 선 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a knit, and a pair of jeans on right front view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 바로 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a knit, and a pair of cotton-pants on front view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 바로 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a knit, and a pair of cotton-pants on left front view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 바로 선 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a knit, and a pair of cotton-pants on right back view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 바로 선 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a knit, and a pair of cotton-pants on back view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 바로 선 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a knit, and a pair of cotton-pants on left back view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 바로 선 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a knit, and a pair of cotton-pants on right front view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of cotton-pants on front view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of cotton-pants on left front view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of cotton-pants on right back view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of cotton-pants on back view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of cotton-pants on left back view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of cotton-pants on right front view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 주먹 맞댄 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of cotton-pants on front view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of cotton-pants on left front view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of cotton-pants on right back view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 주먹 맞댄 선 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of cotton-pants on back view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of cotton-pants on left back view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of cotton-pants on right front view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 팔 굽힌 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a knit, and a pair of cotton-pants on front view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a knit, and a pair of cotton-pants on left front view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 팔 굽힌 선 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a knit, and a pair of cotton-pants on right back view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 팔 굽힌 선 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a knit, and a pair of cotton-pants on back view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a knit, and a pair of cotton-pants on left back view."
1005,흰색 배경에서 40대 남자가 니트와 면바지를 입고 팔 굽힌 선 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a knit, and a pair of cotton-pants on right front view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 바로 선 자세를 취하고 있는 정면 모습.,"An 60s women is taking position on white backround; Standing straight, wearing a knit, and a pair of jeans on front view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 바로 선 자세를 취하고 있는 좌측 정면 모습.,"An 60s women is taking position on white backround; Standing straight, wearing a knit, and a pair of jeans on left front view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 바로 선 자세를 취하고 있는 우측 후면 모습.,"An 60s women is taking position on white backround; Standing straight, wearing a knit, and a pair of jeans on right back view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 바로 선 자세를 취하고 있는 후면 모습.,"An 60s women is taking position on white backround; Standing straight, wearing a knit, and a pair of jeans on back view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 바로 선 자세를 취하고 있는 좌측 후면 모습.,"An 60s women is taking position on white backround; Standing straight, wearing a knit, and a pair of jeans on left back view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 바로 선 자세를 취하고 있는 우측 정면 모습.,"An 60s women is taking position on white backround; Standing straight, wearing a knit, and a pair of jeans on right front view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 정면 모습.,"An 60s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of jeans on front view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 정면 모습.,"An 60s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of jeans on left front view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 우측 후면 모습.,"An 60s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of jeans on right back view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 후면 모습.,"An 60s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of jeans on back view."
